"QueryName","YearVal","MonthVal","Country","RecordCount","Division","Product","BillingType"
"03_InvoicedConsignments_YI","2025","7","GR","3881","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","LV","248","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","SI","1","Z","102","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","AE","316","S","726","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","FR","148","D","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","SK","4026","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","RO","54","D","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","GB","9","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","SE","15","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","CZ","1","S","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","RO","205","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","BG","133","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","EG","202","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","RO","2373","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","CZ","30","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SA","17","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","CZ","80913","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","KR","35","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","TR","2184","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TW","1129","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CH","1","S","1ED","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","KR","1","S","1EN","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","CH","30","P","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","HU","61","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ZA","11","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","TW","8","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","FI","4","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","LV","22","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","BG","3","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","PL","2","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","GB","1","G","99","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","ES","110","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","DK","45","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","DK","221","S","727","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","NL","1","G","30","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","TM","33","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","DK","45","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","SK","1","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","IE","8","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","NO","398","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","AT","87","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","NL","21","S","RFD","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","LU","7","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","MY","1","S","728","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","SE","1","S","OBC","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","FI","1","S","1EN","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","FR","404","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","JP","19","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","CH","19","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","JP","55","S","88","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","ES","24","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","AE","341","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","GB","1843","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","CY","8","FX","0103","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","VN","314","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","ES","2","G","15D","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","CY","19","S","87","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","LT","2","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","CN","8","S","800","Freight Billing"
"03_InvoicedConsignments_YI","2025","12","AU","7","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","FR","1619","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CY","1042","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","EG","31","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","EE","11","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","DK","1338","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","FR","2","G","310","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","AT","12","G","10N","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","SG","7901","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","IN","1357","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","SI","1","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","EE","3","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","MY","3","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","LV","78","Z","102","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","LU","200","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","IT","19","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","IE","115","Z","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","CZ","7652","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","CY","67","FX","0401","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","LU","3","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","KR","82","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","AT","90","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","CN","123","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","PL","2756","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CZ","645","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","KR","119","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","TR","3","S","23","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","RO","33","D","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","FR","12","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","GR","4","S","23","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","BG","4","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","NL","1","S","CBN","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","GB","83","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TR","116","S","DNE","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","FI","31","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","TH","7","S","NFO","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","TH","39","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SE","196","D","12","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","JP","3","S","1EN","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","CZ","5","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","BG","2","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","EG","159","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","ZA","4","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","TR","28","G","48F","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","BT","15","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","MY","98","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","CZ","297","D","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","CH","160","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","EE","2730","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","CH","1744","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","CZ","2","D","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","PT","8","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","IT","12","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","NO","4","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","GB","3","G","15D","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","GB","68","G","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","ES","4257","S","DNI","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","CZ","443","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","VN","3","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CZ","442","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","PL","31","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","CZ","20","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CZ","25","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SG","50","S","1ED","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CY","3","S","23","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","SE","411","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","BG","11","FX","0103","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","SK","8","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","ES","5","G","10N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","ES","54","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","RO","1","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","BG","3","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","NL","56","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","SK","107","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","TW","90","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","HK","2","G","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","PL","791","D","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","SK","19","S","726","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","NO","14","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","LT","431","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","PT","5","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","BE","16","G","12N","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","BE","657","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","NO","2","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","HK","233","G","30","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","EG","1","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","IT","5346","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","CY","1","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","RO","255","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PL","2","G","12N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","SI","4123","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","CY","2335","FX","0101","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","US","1","FX","8601","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","CZ","15220","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CL","2","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","EG","148","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","NA","1","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","AU","46","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","NO","3","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","KR","35","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","GR","737","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","PT","60","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","IL","17","Z","104","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","CH","3","S","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","RO","16","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","BE","4","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","DK","22","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","FR","4","G","12N","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","AT","81","D","10","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","TR","16","G","48F","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","FR","17","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","DK","9545","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","MT","484","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","ES","1","C","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","LU","12","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","GR","6","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","NL","80","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","LT","15","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ZA","4","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","PL","252","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","SA","22","S","726","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","TR","210","S","TC","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","ES","97855","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","BG","47","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","PT","13","FX","0102","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","CZ","9131","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","AE","2","Z","102","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","LU","8","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","VN","27","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","TR","6","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","FI","120","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","KR","71","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","NL","1","S","87","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","PL","68","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","IN","2","Z","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","SI","4","Z","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","IE","5","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","BE","3818","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","TH","1440","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","NL","1","SD","ESPR","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","BE","1","S","89","Duty Billing"
"03_InvoicedConsignments_YI","2025","12","ES","5","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","LT","353","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","DK","5","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","EE","2","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","CH","117","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PT","440","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","BG","4","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","SE","690","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","NL","209","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","PT","3","S","726","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","IL","290","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","KW","1","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","CZ","117","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SI","1","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","PT","6","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","GB","1","S","728","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","ES","17","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","BE","9","S","NFO","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","LU","8","D","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","CZ","29","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","MY","5418","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","ID","56","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","BH","27","S","726","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","SI","2","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","NL","5","SD","CBU","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SE","20","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","RO","411","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","SE","1","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","NZ","4","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","AT","9","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","CN","3849","G","29","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","BT","3","Z","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","BG","28","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SK","2545","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SE","1","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","TH","1857","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ID","6","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","NL","2","W","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","ID","33","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","LT","35","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","CH","11","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","NL","81","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","CL","41","S","727","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","VN","2","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","CZ","23","S","726","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","PT","1","S","87","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","PL","2969","G","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CZ","433","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","NL","143","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","TR","5","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","MY","1932","G","30","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","SG","519","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","ZA","3","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","ES","1","W","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SA","6","G","30","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","TH","80","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","HU","43","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","AE","120","D","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","AE","2914","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","TH","14","S","728","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","TH","14","S","728","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","ES","8","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","ES","6","S","727","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","BG","1","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","BH","216","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","TR","12","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","IT","7","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","FR","2862","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","FR","82328","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","CY","105","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","NO","1","D","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","FI","13791","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","BG","53","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","RO","9","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","LV","106","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","HU","819","D","12","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","SI","1","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","TR","329","S","DNE","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","AU","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","NO","16","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","FJ","1","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","BG","2479","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","BG","9","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","RO","289","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","SI","2","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","ZA","5396","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","CZ","2630","G","32","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","TH","546","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","DK","4","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","CH","377","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","EE","2","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SI","4","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CZ","89518","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","BE","333","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","ES","433","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","MY","3","S","30","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","SE","8","D","SS","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","PH","53","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CY","189","FX","0106","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","ES","139","S","DNE","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","SI","3","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","NL","8214","G","32","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","NL","3846","G","30","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","TH","874","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","CN","17","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","FI","3352","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","BH","194","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","BE","4","D","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","TH","1","D","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","PH","132","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","SI","65","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","CH","4","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","HU","1","S","CBE","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","AE","584","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","GR","24","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","NO","375","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","LV","5","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","IE","38","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","KR","1","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CZ","23","D","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","GR","1979","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CN","17368","S","DNE","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","ES","27","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","CZ","10407","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","NO","8906","S","DNI","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SA","68","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","CN","988","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","GR","2","S","810","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PL","64","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","BE","30","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CA","3","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","LT","1","Z","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","ID","24","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","12","MY","3","D","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","GR","8","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","PL","107657","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","SK","855","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","CY","2","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","NL","97","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","NL","16","G","10N","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","BG","1","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","IE","24","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SA","2","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ID","1","S","800","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","TH","43","S","99","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","TR","17","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","AE","3609","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","DK","5","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","GB","113","G","130","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","GB","1","C","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","PT","1","G","10N","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","MT","423","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","FI","1297","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","LT","2","Z","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","HU","567","D","12","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CH","15","S","728","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","PL","17","G","101","Freight Billing"
